[2018-07-18T17:25:08.932] [DEBUG] logs\debug.log - Adding 924 to Sam N
[2018-07-18T17:25:08.933] [DEBUG] logs\debug.log - Converting 285 to string
[2018-07-18T17:25:08.933] [DEBUG] logs\debug.log - Result of conversion: 2.85
[2018-07-18T17:25:08.942] [DEBUG] logs\debug.log - Started processing transaction Stephen S -> Chris W £2.85
@Sat May 25 2013 00:00:00 GMT+0100 message: Sandbox Help
[2018-07-18T17:25:08.943] [DEBUG] logs\debug.log - Deducting 285 from Stephen S
[2018-07-18T17:25:08.943] [DEBUG] logs\debug.log - Adding 285 to Chris W
[2018-07-18T17:25:08.944] [DEBUG] logs\debug.log - Converting 151 to string
[2018-07-18T17:25:08.945] [DEBUG] logs\debug.log - Result of conversion: 1.51
[2018-07-18T17:25:08.950] [DEBUG] logs\debug.log - Started processing transaction Stephen S -> Ben B £1.51
@Wed May 29 2013 00:00:00 GMT+0100 message: Audit and Other Financial Services
[2018-07-18T17:25:08.951] [DEBUG] logs\debug.log - Deducting 151 from Stephen S
[2018-07-18T17:25:08.952] [DEBUG] logs\debug.log - Adding 151 to Ben B
[2018-07-18T17:25:08.957] [DEBUG] logs\debug.log - Converting 1183 to string
[2018-07-18T17:25:08.958] [DEBUG] logs\debug.log - Result of conversion: 11.83
[2018-07-18T17:25:08.959] [DEBUG] logs\debug.log - Started processing transaction Todd -> Ben B £11.83
@Sun Jun 02 2013 00:00:00 GMT+0100 message: Golf Bets
[2018-07-18T17:25:08.959] [DEBUG] logs\debug.log - Deducting 1183 from Todd
[2018-07-18T17:25:08.965] [DEBUG] logs\debug.log - Adding 1183 to Ben B
[2018-07-18T17:25:08.966] [DEBUG] logs\debug.log - Converting 216 to string
[2018-07-18T17:25:08.967] [DEBUG] logs\debug.log - Result of conversion: 2.16
[2018-07-18T17:25:08.973] [DEBUG] logs\debug.log - Started processing transaction Chris W -> Rob S £2.16
@Mon Jun 03 2013 00:00:00 GMT+0100 message: Lunch
[2018-07-18T17:25:08.974] [DEBUG] logs\debug.log - Deducting 216 from Chris W
[2018-07-18T17:25:08.980] [DEBUG] logs\debug.log - Adding 216 to Rob S
[2018-07-18T17:25:08.989] [DEBUG] logs\debug.log - Converting 196 to string
[2018-07-18T17:25:08.990] [DEBUG] logs\debug.log - Result of conversion: 1.96
[2018-07-18T17:25:08.991] [DEBUG] logs\debug.log - Started processing transaction Rob S -> Dan W £1.96
@Wed Jun 05 2013 00:00:00 GMT+0100 message: Golf Bets
[2018-07-18T17:25:08.997] [DEBUG] logs\debug.log - Deducting 196 from Rob S
[2018-07-18T17:25:08.998] [DEBUG] logs\debug.log - Adding 196 to Dan W
[2018-07-18T17:25:08.998] [DEBUG] logs\debug.log - Converting 106 to string
[2018-07-18T17:25:08.999] [DEBUG] logs\debug.log - Result of conversion: 1.6
[2018-07-18T17:25:09.000] [DEBUG] logs\debug.log - Started processing transaction Todd -> Jon A £1.6
@Thu Jun 06 2013 00:00:00 GMT+0100 message: Pokemon Training
[2018-07-18T17:25:09.000] [DEBUG] logs\debug.log - Deducting 106 from Todd
[2018-07-18T17:25:09.001] [DEBUG] logs\debug.log - Adding 106 to Jon A
[2018-07-18T17:25:09.002] [DEBUG] logs\debug.log - Converting 1081 to string
[2018-07-18T17:25:09.002] [DEBUG] logs\debug.log - Result of conversion: 10.81
[2018-07-18T17:25:09.003] [DEBUG] logs\debug.log - Started processing transaction Sarah T -> Gergana I £10.81
@Mon Jun 10 2013 00:00:00 GMT+0100 message: Lego Assistance
[2018-07-18T17:25:09.004] [DEBUG] logs\debug.log - Deducting 1081 from Sarah T
[2018-07-18T17:25:09.004] [DEBUG] logs\debug.log - Adding 1081 to Gergana I
[2018-07-18T17:25:09.010] [DEBUG] logs\debug.log - Converting 675 to string
[2018-07-18T17:25:09.011] [DEBUG] logs\debug.log - Result of conversion: 6.75
[2018-07-18T17:25:09.012] [DEBUG] logs\debug.log - Started processing transaction Jon A -> Ben B £6.75
@Wed Jun 12 2013 00:00:00 GMT+0100 message: Sandcastle Help
[2018-07-18T17:25:09.017] [DEBUG] logs\debug.log - Deducting 675 from Jon A
[2018-07-18T17:25:09.018] [DEBUG] logs\debug.log - Adding 675 to Ben B
[2018-07-18T17:25:09.019] [DEBUG] logs\debug.log - Converting 515 to string
[2018-07-18T17:25:09.025] [DEBUG] logs\debug.log - Result of conversion: 5.15
[2018-07-18T17:25:09.032] [DEBUG] logs\debug.log - Started processing transaction Ben B -> Sarah T £5.15
@Thu Jun 13 2013 00:00:00 GMT+0100 message: Poker Winnings
[2018-07-18T17:25:09.033] [DEBUG] logs\debug.log - Deducting 515 from Ben B
[2018-07-18T17:25:09.041] [DEBUG] logs\debug.log - Adding 515 to Sarah T
[2018-07-18T17:25:09.047] [DEBUG] logs\debug.log - Converting 924 to string
[2018-07-18T17:25:09.048] [DEBUG] logs\debug.log - Result of conversion: 9.24
[2018-07-18T17:25:09.049] [DEBUG] logs\debug.log - Started processing transaction Ben B -> Dan W £9.24
@Sun Jun 16 2013 00:00:00 GMT+0100 message: Misc Morale
[2018-07-18T17:25:09.055] [DEBUG] logs\debug.log - Deducting 924 from Ben B
[2018-07-18T17:25:09.056] [DEBUG] logs\debug.log - Adding 924 to Dan W
[2018-07-18T17:25:09.057] [DEBUG] logs\debug.log - Converting 368 to string
[2018-07-18T17:25:09.058] [DEBUG] logs\debug.log - Result of conversion: 3.68
[2018-07-18T17:25:09.064] [DEBUG] logs\debug.log - Started processing transaction Laura B -> Jon A £3.68
@Wed Jun 19 2013 00:00:00 GMT+0100 message: Coffee
[2018-07-18T17:25:09.065] [DEBUG] logs\debug.log - Deducting 368 from Laura B
[2018-07-18T17:25:09.066] [DEBUG] logs\debug.log - Adding 368 to Jon A
[2018-07-18T17:25:09.067] [DEBUG] logs\debug.log - Converting 543 to string
[2018-07-18T17:25:09.074] [DEBUG] logs\debug.log - Result of conversion: 5.43
[2018-07-18T17:25:09.075] [DEBUG] logs\debug.log - Started processing transaction Dan W -> Todd £5.43
@Fri Jun 21 2013 00:00:00 GMT+0100 message: Lunch
[2018-07-18T17:25:09.076] [DEBUG] logs\debug.log - Deducting 543 from Dan W
[2018-07-18T17:25:09.076] [DEBUG] logs\debug.log - Adding 543 to Todd
[2018-07-18T17:25:09.077] [DEBUG] logs\debug.log - Converting 98 to string
[2018-07-18T17:25:09.078] [DEBUG] logs\debug.log - Result of conversion: 0.98
[2018-07-18T17:25:09.079] [DEBUG] logs\debug.log - Started processing transaction Chris W -> Tim L £0.98
@Sat Jun 22 2013 00:00:00 GMT+0100 message: Stationary Items
[2018-07-18T17:25:09.079] [DEBUG] logs\debug.log - Deducting 98 from Chris W
[2018-07-18T17:25:09.080] [DEBUG] logs\debug.log - Adding 98 to Tim L
[2018-07-18T17:25:09.081] [DEBUG] logs\debug.log - Converting 612 to string
[2018-07-18T17:25:09.087] [DEBUG] logs\debug.log - Result of conversion: 6.12
[2018-07-18T17:25:09.088] [DEBUG] logs\debug.log - Started processing transaction Stephen S -> Jon A £6.12
@Sun Jun 23 2013 00:00:00 GMT+0100 message: Audit and Other Financial Services
[2018-07-18T17:25:09.089] [DEBUG] logs\debug.log - Deducting 612 from Stephen S
[2018-07-18T17:25:09.089] [DEBUG] logs\debug.log - Adding 612 to Jon A
[2018-07-18T17:25:09.091] [DEBUG] logs\debug.log - Converting 839 to string
[2018-07-18T17:25:09.100] [DEBUG] logs\debug.log - Result of conversion: 8.39
[2018-07-18T17:25:09.101] [DEBUG] logs\debug.log - Started processing transaction Rob S -> Sarah T £8.39
@Wed Jun 26 2013 00:00:00 GMT+0100 message: Lunch
[2018-07-18T17:25:09.108] [DEBUG] logs\debug.log - Deducting 839 from Rob S
[2018-07-18T17:25:09.109] [DEBUG] logs\debug.log - Adding 839 to Sarah T
[2018-07-18T17:25:09.114] [DEBUG] logs\debug.log - Converting 1041 to string
[2018-07-18T17:25:09.115] [DEBUG] logs\debug.log - Result of conversion: 10.41
[2018-07-18T17:25:09.116] [DEBUG] logs\debug.log - Started processing transaction Chris W -> Ben B £10.41
@Thu Jun 27 2013 00:00:00 GMT+0100 message: Beers
[2018-07-18T17:25:09.117] [DEBUG] logs\debug.log - Deducting 1041 from Chris W
[2018-07-18T17:25:09.118] [DEBUG] logs\debug.log - Adding 1041 to Ben B
[2018-07-18T17:25:09.119] [DEBUG] logs\debug.log - Converting 651 to string
[2018-07-18T17:25:09.120] [DEBUG] logs\debug.log - Result of conversion: 6.51
[2018-07-18T17:25:09.121] [DEBUG] logs\debug.log - Started processing transaction Tim L -> Laura B £6.51
@Sun Jun 30 2013 00:00:00 GMT+0100 message: Lunch
[2018-07-18T17:25:09.123] [DEBUG] logs\debug.log - Deducting 651 from Tim L
[2018-07-18T17:25:09.124] [DEBUG] logs\debug.log - Adding 651 to Laura B
[2018-07-18T17:25:09.125] [DEBUG] logs\debug.log - Converting 148 to string
[2018-07-18T17:25:09.131] [DEBUG] logs\debug.log - Result of conversion: 1.48
[2018-07-18T17:25:09.132] [DEBUG] logs\debug.log - Started processing transaction Tim L -> Jon A £1.48
@Mon Jul 01 2013 00:00:00 GMT+0100 message: Misc Morale
[2018-07-18T17:25:09.133] [DEBUG] logs\debug.log - Deducting 148 from Tim L
[2018-07-18T17:25:09.134] [DEBUG] logs\debug.log - Adding 148 to Jon A
[2018-07-18T17:25:09.142] [DEBUG] logs\debug.log - Converting 563 to string
[2018-07-18T17:25:09.143] [DEBUG] logs\debug.log - Result of conversion: 5.63
[2018-07-18T17:25:09.144] [DEBUG] logs\debug.log - Started processing transaction Tim L -> Chris W £5.63
@Thu Jul 04 2013 00:00:00 GMT+0100 message: Poker Winnings
[2018-07-18T17:25:09.145] [DEBUG] logs\debug.log - Deducting 563 from Tim L
[2018-07-18T17:25:09.146] [DEBUG] logs\debug.log - Adding 563 to Chris W
[2018-07-18T17:25:09.146] [DEBUG] logs\debug.log - Converting 673 to string
[2018-07-18T17:25:09.147] [DEBUG] logs\debug.log - Result of conversion: 6.73
[2018-07-18T17:25:09.156] [DEBUG] logs\debug.log - Started processing transaction Stephen S -> Sam N £6.73
@Fri Jul 05 2013 00:00:00 GMT+0100 message: Lunch
[2018-07-18T17:25:09.157] [DEBUG] logs\debug.log - Deducting 673 from Stephen S
[2018-07-18T17:25:09.157] [DEBUG] logs\debug.log - Adding 673 to Sam N
[2018-07-18T17:25:09.158] [DEBUG] logs\debug.log - Converting 669 to string
[2018-07-18T17:25:09.159] [DEBUG] logs\debug.log - Result of conversion: 6.69
[2018-07-18T17:25:09.160] [DEBUG] logs\debug.log - Started processing transaction Jon A -> Rob S £6.69
@Sun Jul 07 2013 00:00:00 GMT+0100 message: Lunch
[2018-07-18T17:25:09.161] [DEBUG] logs\debug.log - Deducting 669 from Jon A
[2018-07-18T17:25:09.161] [DEBUG] logs\debug.log - Adding 669 to Rob S
[2018-07-18T17:25:09.162] [DEBUG] logs\debug.log - Converting 388 to string
[2018-07-18T17:25:09.163] [DEBUG] logs\debug.log - Result of conversion: 3.88
[2018-07-18T17:25:09.168] [DEBUG] logs\debug.log - Started processing transaction Dan W -> Sarah T £3.88
@Wed Jul 10 2013 00:00:00 GMT+0100 message: Lunch
[2018-07-18T17:25:09.174] [DEBUG] logs\debug.log - Deducting 388 from Dan W
[2018-07-18T17:25:09.175] [DEBUG] logs\debug.log - Adding 388 to Sarah T
[2018-07-18T17:25:09.183] [DEBUG] logs\debug.log - Converting 208 to string
[2018-07-18T17:25:09.184] [DEBUG] logs\debug.log - Result of conversion: 2.8
[2018-07-18T17:25:09.184] [DEBUG] logs\debug.log - Started processing transaction Chris W -> Tim L £2.8
@Sat Jul 13 2013 00:00:00 GMT+0100 message: Misc Morale
[2018-07-18T17:25:09.190] [DEBUG] logs\debug.log - Deducting 208 from Chris W
[2018-07-18T17:25:09.192] [DEBUG] logs\debug.log - Adding 208 to Tim L
[2018-07-18T17:25:09.193] [DEBUG] logs\debug.log - Converting 695 to string
[2018-07-18T17:25:09.201] [DEBUG] logs\debug.log - Result of conversion: 6.95
[2018-07-18T17:25:09.207] [DEBUG] logs\debug.log - Started processing transaction Stephen S -> Gergana I £6.95
@Tue Jul 16 2013 00:00:00 GMT+0100 message: Coffee
[2018-07-18T17:25:09.213] [DEBUG] logs\debug.log - Deducting 695 from Stephen S
[2018-07-18T17:25:09.214] [DEBUG] logs\debug.log - Adding 695 to Gergana I
[2018-07-18T17:25:09.215] [DEBUG] logs\debug.log - Converting 321 to string
[2018-07-18T17:25:09.216] [DEBUG] logs\debug.log - Result of conversion: 3.21
[2018-07-18T17:25:09.217] [DEBUG] logs\debug.log - Started processing transaction Dan W -> Stephen S £3.21
@Fri Jul 19 2013 00:00:00 GMT+0100 message: Arcade Social
[2018-07-18T17:25:09.217] [DEBUG] logs\debug.log - Deducting 321 from Dan W
[2018-07-18T17:25:09.226] [DEBUG] logs\debug.log - Adding 321 to Stephen S
[2018-07-18T17:25:09.235] [DEBUG] logs\debug.log - Converting 1117 to string
[2018-07-18T17:25:09.236] [DEBUG] logs\debug.log - Result of conversion: 11.17
[2018-07-18T17:25:09.237] [DEBUG] logs\debug.log - Started processing transaction Sarah T -> Stephen S £11.17
@Tue Jul 23 2013 00:00:00 GMT+0100 message: Services Rendered
[2018-07-18T17:25:09.238] [DEBUG] logs\debug.log - Deducting 1117 from Sarah T
[2018-07-18T17:25:09.239] [DEBUG] logs\debug.log - Adding 1117 to Stephen S
[2018-07-18T17:25:09.239] [DEBUG] logs\debug.log - Converting 429 to string
[2018-07-18T17:25:09.240] [DEBUG] logs\debug.log - Result of conversion: 4.29
[2018-07-18T17:25:09.247] [DEBUG] logs\debug.log - Started processing transaction Ben B -> Tim L £4.29
@Sat Jul 27 2013 00:00:00 GMT+0100 message: Coffee
[2018-07-18T17:25:09.247] [DEBUG] logs\debug.log - Deducting 429 from Ben B
[2018-07-18T17:25:09.248] [DEBUG] logs\debug.log - Adding 429 to Tim L
[2018-07-18T17:25:09.249] [DEBUG] logs\debug.log - Converting 69 to string
[2018-07-18T17:25:09.250] [DEBUG] logs\debug.log - Result of conversion: 0.69
[2018-07-18T17:25:09.256] [DEBUG] logs\debug.log - Started processing transaction Ben B -> Todd £0.69
@Tue Jul 30 2013 00:00:00 GMT+0100 message: Beers
[2018-07-18T17:25:09.256] [DEBUG] logs\debug.log - Deducting 69 from Ben B
[2018-07-18T17:25:09.257] [DEBUG] logs\debug.log - Adding 69 to Todd
[2018-07-18T17:25:09.258] [DEBUG] logs\debug.log - Converting 102 to string
[2018-07-18T17:25:09.259] [DEBUG] logs\debug.log - Result of conversion: 1.2
[2018-07-18T17:25:09.260] [DEBUG] logs\debug.log - Started processing transaction Dan W -> Sam N £1.2
@Wed Jul 31 2013 00:00:00 GMT+0100 message: Pokemon Training
[2018-07-18T17:25:09.260] [DEBUG] logs\debug.log - Deducting 102 from Dan W
[2018-07-18T17:25:09.261] [DEBUG] logs\debug.log - Adding 102 to Sam N
[2018-07-18T17:25:09.262] [DEBUG] logs\debug.log - Converting 1118 to string
[2018-07-18T17:25:09.262] [DEBUG] logs\debug.log - Result of conversion: 11.18
[2018-07-18T17:25:09.270] [DEBUG] logs\debug.log - Started processing transaction Ben B -> Todd £11.18
@Thu Aug 01 2013 00:00:00 GMT+0100 message: Lunch
[2018-07-18T17:25:09.271] [DEBUG] logs\debug.log - Deducting 1118 from Ben B
[2018-07-18T17:25:09.272] [DEBUG] logs\debug.log - Adding 1118 to Todd
[2018-07-18T17:25:09.277] [DEBUG] logs\debug.log - Converting 1134 to string
[2018-07-18T17:25:09.278] [DEBUG] logs\debug.log - Result of conversion: 11.34
[2018-07-18T17:25:09.279] [DEBUG] logs\debug.log - Started processing transaction Laura B -> Tim L £11.34
@Mon Aug 05 2013 00:00:00 GMT+0100 message: Jenkins Fees
[2018-07-18T17:25:09.280] [DEBUG] logs\debug.log - Deducting 1134 from Laura B
[2018-07-18T17:25:09.281] [DEBUG] logs\debug.log - Adding 1134 to Tim L
[2018-07-18T17:25:09.287] [DEBUG] logs\debug.log - Converting 1078 to string
[2018-07-18T17:25:09.288] [DEBUG] logs\debug.log - Result of conversion: 10.78
[2018-07-18T17:25:09.289] [DEBUG] logs\debug.log - Started processing transaction Jon A -> Rob S £10.78
@Wed Aug 07 2013 00:00:00 GMT+0100 message: Poker Winnings
[2018-07-18T17:25:09.289] [DEBUG] logs\debug.log - Deducting 1078 from Jon A
[2018-07-18T17:25:09.290] [DEBUG] logs\debug.log - Adding 1078 to Rob S
[2018-07-18T17:25:09.291] [DEBUG] logs\debug.log - Converting 1007 to string
[2018-07-18T17:25:09.292] [DEBUG] logs\debug.log - Result of conversion: 10.7
[2018-07-18T17:25:09.293] [DEBUG] logs\debug.log - Started processing transaction Gergana I -> Stephen S £10.7
@Thu Aug 08 2013 00:00:00 GMT+0100 message: Lunch
[2018-07-18T17:25:09.299] [DEBUG] logs\debug.log - Deducting 1007 from Gergana I
[2018-07-18T17:25:09.300] [DEBUG] logs\debug.log - Adding 1007 to Stephen S
[2018-07-18T17:25:09.301] [DEBUG] logs\debug.log - Converting 727 to string
[2018-07-18T17:25:09.301] [DEBUG] logs\debug.log - Result of conversion: 7.27
[2018-07-18T17:25:09.302] [DEBUG] logs\debug.log - Started processing transaction Stephen S -> Chris W £7.27
@Sun Aug 11 2013 00:00:00 GMT+0100 message: Lunch
[2018-07-18T17:25:09.307] [DEBUG] logs\debug.log - Deducting 727 from Stephen S
[2018-07-18T17:25:09.308] [DEBUG] logs\debug.log - Adding 727 to Chris W
[2018-07-18T17:25:09.309] [DEBUG] logs\debug.log - Converting 996 to string
[2018-07-18T17:25:09.310] [DEBUG] logs\debug.log - Result of conversion: 9.96
[2018-07-18T17:25:09.315] [DEBUG] logs\debug.log - Started processing transaction Gergana I -> Chris W £9.96
@Tue Aug 13 2013 00:00:00 GMT+0100 message: Sandcastle Help
[2018-07-18T17:25:09.316] [DEBUG] logs\debug.log - Deducting 996 from Gergana I
[2018-07-18T17:25:09.317] [DEBUG] logs\debug.log - Adding 996 to Chris W
[2018-07-18T17:25:09.318] [DEBUG] logs\debug.log - Converting 1091 to string
[2018-07-18T17:25:09.323] [DEBUG] logs\debug.log - Result of conversion: 10.91
[2018-07-18T17:25:09.330] [DEBUG] logs\debug.log - Started processing transaction Gergana I -> Ben B £10.91
@Fri Aug 16 2013 00:00:00 GMT+0100 message: Misc Morale
[2018-07-18T17:25:09.331] [DEBUG] logs\debug.log - Deducting 1091 from Gergana I
[2018-07-18T17:25:09.332] [DEBUG] logs\debug.log - Adding 1091 to Ben B
[2018-07-18T17:25:09.332] [DEBUG] logs\debug.log - Converting 751 to string
[2018-07-18T17:25:09.333] [DEBUG] logs\debug.log - Result of conversion: 7.51
[2018-07-18T17:25:09.334] [DEBUG] logs\debug.log - Started processing transaction Tim L -> Sam N £7.51
@Mon Aug 19 2013 00:00:00 GMT+0100 message: Coffee
[2018-07-18T17:25:09.335] [DEBUG] logs\debug.log - Deducting 751 from Tim L
[2018-07-18T17:25:09.336] [DEBUG] logs\debug.log - Adding 751 to Sam N
[2018-07-18T17:25:09.337] [DEBUG] logs\debug.log - Converting 705 to string
[2018-07-18T17:25:09.343] [DEBUG] logs\debug.log - Result of conversion: 7.5
[2018-07-18T17:25:09.344] [DEBUG] logs\debug.log - Started processing transaction Sarah T -> Laura B £7.5
@Thu Aug 22 2013 00:00:00 GMT+0100 message: Misc Morale
[2018-07-18T17:25:09.345] [DEBUG] logs\debug.log - Deducting 705 from Sarah T
[2018-07-18T17:25:09.346] [DEBUG] logs\debug.log - Adding 705 to Laura B
[2018-07-18T17:25:09.347] [DEBUG] logs\debug.log - Converting 6 to string
[2018-07-18T17:25:09.348] [DEBUG] logs\debug.log - Result of conversion: 0.6
[2018-07-18T17:25:09.349] [DEBUG] logs\debug.log - Started processing transaction Todd -> Sam N £0.6
@Fri Aug 23 2013 00:00:00 GMT+0100 message: Beers
[2018-07-18T17:25:09.350] [DEBUG] logs\debug.log - Deducting 6 from Todd
[2018-07-18T17:25:09.350] [DEBUG] logs\debug.log - Adding 6 to Sam N
[2018-07-18T17:25:09.351] [DEBUG] logs\debug.log - Converting 385 to string
[2018-07-18T17:25:09.352] [DEBUG] logs\debug.log - Result of conversion: 3.85
[2018-07-18T17:25:09.360] [DEBUG] logs\debug.log - Started processing transaction Todd -> Rob S £3.85
@Mon Aug 26 2013 00:00:00 GMT+0100 message: Lunch
[2018-07-18T17:25:09.361] [DEBUG] logs\debug.log - Deducting 385 from Todd
[2018-07-18T17:25:09.367] [DEBUG] logs\debug.log - Adding 385 to Rob S
[2018-07-18T17:25:09.368] [DEBUG] logs\debug.log - Converting 545 to string
[2018-07-18T17:25:09.368] [DEBUG] logs\debug.log - Result of conversion: 5.45
[2018-07-18T17:25:09.369] [DEBUG] logs\debug.log - Started processing transaction Sam N -> Gergana I £5.45
@Tue Aug 27 2013 00:00:00 GMT+0100 message: Fantasy Football
[2018-07-18T17:25:09.370] [DEBUG] logs\debug.log - Deducting 545 from Sam N
[2018-07-18T17:25:09.371] [DEBUG] logs\debug.log - Adding 545 to Gergana I
[2018-07-18T17:25:09.377] [DEBUG] logs\debug.log - Converting 1113 to string
[2018-07-18T17:25:09.383] [DEBUG] logs\debug.log - Result of conversion: 11.13
[2018-07-18T17:25:09.384] [DEBUG] logs\debug.log - Started processing transaction Rob S -> Chris W £11.13
@Wed Aug 28 2013 00:00:00 GMT+0100 message: Jenkins Fees
[2018-07-18T17:25:09.385] [DEBUG] logs\debug.log - Deducting 1113 from Rob S
[2018-07-18T17:25:09.385] [DEBUG] logs\debug.log - Adding 1113 to Chris W
[2018-07-18T17:25:09.386] [DEBUG] logs\debug.log - Converting 554 to string
[2018-07-18T17:25:09.387] [DEBUG] logs\debug.log - Result of conversion: 5.54
[2018-07-18T17:25:09.388] [DEBUG] logs\debug.log - Started processing transaction Gergana I -> Laura B £5.54
@Sat Aug 31 2013 00:00:00 GMT+0100 message: Pokemon Training
[2018-07-18T17:25:09.394] [DEBUG] logs\debug.log - Deducting 554 from Gergana I
[2018-07-18T17:25:09.395] [DEBUG] logs\debug.log - Adding 554 to Laura B
[2018-07-18T17:25:09.396] [DEBUG] logs\debug.log - Converting 948 to string
[2018-07-18T17:25:09.396] [DEBUG] logs\debug.log - Result of conversion: 9.48
[2018-07-18T17:25:09.402] [DEBUG] logs\debug.log - Started processing transaction Chris W -> Ben B £9.48
@Tue Sep 03 2013 00:00:00 GMT+0100 message: Coffee
[2018-07-18T17:25:09.402] [DEBUG] logs\debug.log - Deducting 948 from Chris W
[2018-07-18T17:25:09.409] [DEBUG] logs\debug.log - Adding 948 to Ben B
[2018-07-18T17:25:09.410] [DEBUG] logs\debug.log - Converting 1058 to string
[2018-07-18T17:25:09.411] [DEBUG] logs\debug.log - Result of conversion: 10.58
[2018-07-18T17:25:09.412] [DEBUG] logs\debug.log - Started processing transaction Dan W -> Tim L £10.58
@Thu Sep 05 2013 00:00:00 GMT+0100 message: Lunch
[2018-07-18T17:25:09.412] [DEBUG] logs\debug.log - Deducting 1058 from Dan W
[2018-07-18T17:25:09.413] [DEBUG] logs\debug.log - Adding 1058 to Tim L
[2018-07-18T17:25:09.414] [DEBUG] logs\debug.log - Converting 332 to string
[2018-07-18T17:25:09.415] [DEBUG] logs\debug.log - Result of conversion: 3.32
[2018-07-18T17:25:09.416] [DEBUG] logs\debug.log - Started processing transaction Rob S -> Laura B £3.32
@Sat Sep 07 2013 00:00:00 GMT+0100 message: Lunch
[2018-07-18T17:25:09.416] [DEBUG] logs\debug.log - Deducting 332 from Rob S
[2018-07-18T17:25:09.417] [DEBUG] logs\debug.log - Adding 332 to Laura B
[2018-07-18T17:25:09.418] [DEBUG] logs\debug.log - Converting 868 to string
[2018-07-18T17:25:09.418] [DEBUG] logs\debug.log - Result of conversion: 8.68
[2018-07-18T17:25:09.424] [DEBUG] logs\debug.log - Started processing transaction Tim L -> Ben B £8.68
@Tue Sep 10 2013 00:00:00 GMT+0100 message: Misc Morale
[2018-07-18T17:25:09.433] [DEBUG] logs\debug.log - Deducting 868 from Tim L
[2018-07-18T17:25:09.438] [DEBUG] logs\debug.log - Adding 868 to Ben B
[2018-07-18T17:25:09.447] [DEBUG] logs\debug.log - Converting 253 to string
[2018-07-18T17:25:09.449] [DEBUG] logs\debug.log - Result of conversion: 2.53
[2018-07-18T17:25:09.452] [DEBUG] logs\debug.log - Started processing transaction Tim L -> Laura B £2.53
@Thu Sep 12 2013 00:00:00 GMT+0100 message: Lego Assistance
[2018-07-18T17:25:09.459] [DEBUG] logs\debug.log - Deducting 253 from Tim L
[2018-07-18T17:25:09.468] [DEBUG] logs\debug.log - Adding 253 to Laura B
[2018-07-18T17:25:09.469] [DEBUG] logs\debug.log - Converting 196 to string
[2018-07-18T17:25:09.470] [DEBUG] logs\debug.log - Result of conversion: 1.96
[2018-07-18T17:25:09.471] [DEBUG] logs\debug.log - Started processing transaction Stephen S -> Laura B £1.96
@Fri Sep 13 2013 00:00:00 GMT+0100 message: Services Rendered
[2018-07-18T17:25:09.471] [DEBUG] logs\debug.log - Deducting 196 from Stephen S
[2018-07-18T17:25:09.472] [DEBUG] logs\debug.log - Adding 196 to Laura B
[2018-07-18T17:25:09.473] [DEBUG] logs\debug.log - Converting 281 to string
[2018-07-18T17:25:09.473] [DEBUG] logs\debug.log - Result of conversion: 2.81
[2018-07-18T17:25:09.474] [DEBUG] logs\debug.log - Started processing transaction Sam N -> Rob S £2.81
@Mon Sep 16 2013 00:00:00 GMT+0100 message: Beers
[2018-07-18T17:25:09.481] [DEBUG] logs\debug.log - Deducting 281 from Sam N
[2018-07-18T17:25:09.482] [DEBUG] logs\debug.log - Adding 281 to Rob S
[2018-07-18T17:25:09.482] [DEBUG] logs\debug.log - Converting 552 to string
[2018-07-18T17:25:09.483] [DEBUG] logs\debug.log - Result of conversion: 5.52
[2018-07-18T17:25:09.484] [DEBUG] logs\debug.log - Started processing transaction Ben B -> Gergana I £5.52
@Thu Sep 19 2013 00:00:00 GMT+0100 message: Beers
[2018-07-18T17:25:09.485] [DEBUG] logs\debug.log - Deducting 552 from Ben B
[2018-07-18T17:25:09.491] [DEBUG] logs\debug.log - Adding 552 to Gergana I
[2018-07-18T17:25:09.492] [DEBUG] logs\debug.log - Converting 928 to string
[2018-07-18T17:25:09.497] [DEBUG] logs\debug.log - Result of conversion: 9.28
[2018-07-18T17:25:09.498] [DEBUG] logs\debug.log - Started processing transaction Stephen S -> Dan W £9.28
@Sun Sep 22 2013 00:00:00 GMT+0100 message: Sandbox Help
[2018-07-18T17:25:09.499] [DEBUG] logs\debug.log - Deducting 928 from Stephen S
[2018-07-18T17:25:09.500] [DEBUG] logs\debug.log - Adding 928 to Dan W
[2018-07-18T17:25:09.500] [DEBUG] logs\debug.log - Converting 513 to string
[2018-07-18T17:25:09.501] [DEBUG] logs\debug.log - Result of conversion: 5.13
[2018-07-18T17:25:09.507] [DEBUG] logs\debug.log - Started processing transaction Stephen S -> Dan W £5.13
@Mon Sep 23 2013 00:00:00 GMT+0100 message: Coffee
[2018-07-18T17:25:09.508] [DEBUG] logs\debug.log - Deducting 513 from Stephen S
[2018-07-18T17:25:09.508] [DEBUG] logs\debug.log - Adding 513 to Dan W
[2018-07-18T17:25:09.514] [DEBUG] logs\debug.log - Converting 705 to string
[2018-07-18T17:25:09.515] [DEBUG] logs\debug.log - Result of conversion: 7.5
[2018-07-18T17:25:09.521] [DEBUG] logs\debug.log - Started processing transaction Chris W -> Sarah T £7.5
@Fri Sep 27 2013 00:00:00 GMT+0100 message: Stationary Items
[2018-07-18T17:25:09.522] [DEBUG] logs\debug.log - Deducting 705 from Chris W
